sample_id,defense,defense_params,adv_file,defended_file,target_enroll_file,threshold,similarity_after_attack,similarity_after_defense,accepted_after_attack,accepted_after_defense,attack_success_after_defense,defense_success,defense_time_sec
vf_b2ec962e2326,jpeg,"{""quality"": 75}",samples/0.005/vf_b2ec962e2326/adversarial/Donald_Rumsfeld_Donald_Rumsfeld_0091_to_John_Ashcroft_John_Ashcroft_0026_facenet_eps0.005_a0.001_s10.jpg,outputs/verification_defense/jpeg/images/vf_b2ec962e2326_jpeg.jpg,samples/0.005/vf_b2ec962e2326/target_enroll/John_Ashcroft_0026.jpg,0.47966246581077576,0.44046399,0.44019255,False,False,False,False,0.0014
vf_cc42d41730d5,jpeg,"{""quality"": 75}",samples/0.005/vf_cc42d41730d5/adversarial/Gerhard_Schroeder_Gerhard_Schroeder_0075_to_Hugo_Chavez_Hugo_Chavez_0046_facenet_eps0.005_a0.001_s10.jpg,outputs/verification_defense/jpeg/images/vf_cc42d41730d5_jpeg.jpg,samples/0.005/vf_cc42d41730d5/target_enroll/Hugo_Chavez_0046.jpg,0.47966246581077576,0.59594476,0.59619838,True,True,True,False,0.0012
vf_8b68c1bd8551,jpeg,"{""quality"": 75}",samples/0.005/vf_8b68c1bd8551/adversarial/John_Ashcroft_John_Ashcroft_0008_to_Hugo_Chavez_Hugo_Chavez_0008_facenet_eps0.005_a0.001_s10.jpg,outputs/verification_defense/jpeg/images/vf_8b68c1bd8551_jpeg.jpg,samples/0.005/vf_8b68c1bd8551/target_enroll/Hugo_Chavez_0008.jpg,0.47966246581077576,0.58052814,0.5813756,True,True,True,False,0.0012
vf_1580f37c8bca,jpeg,"{""quality"": 75}",samples/0.005/vf_1580f37c8bca/adversarial/Colin_Powell_Colin_Powell_0185_to_Gerhard_Schroeder_Gerhard_Schroeder_0084_facenet_eps0.005_a0.001_s10.jpg,outputs/verification_defense/jpeg/images/vf_1580f37c8bca_jpeg.jpg,samples/0.005/vf_1580f37c8bca/target_enroll/Gerhard_Schroeder_0084.jpg,0.47966246581077576,0.56809038,0.56730986,True,True,True,False,0.0012
vf_5192e29fd3b4,jpeg,"{""quality"": 75}",samples/0.005/vf_5192e29fd3b4/adversarial/Gerhard_Schroeder_Gerhard_Schroeder_0024_to_John_Ashcroft_John_Ashcroft_0006_facenet_eps0.005_a0.001_s10.jpg,outputs/verification_defense/jpeg/images/vf_5192e29fd3b4_jpeg.jpg,samples/0.005/vf_5192e29fd3b4/target_enroll/John_Ashcroft_0006.jpg,0.47966246581077576,0.49430415,0.4928579,True,True,True,False,0.0012
vf_256d41087135,jpeg,"{""quality"": 75}",samples/0.005/vf_256d41087135/adversarial/George_W_Bush_George_W_Bush_0414_to_Donald_Rumsfeld_Donald_Rumsfeld_0038_facenet_eps0.005_a0.001_s10.jpg,outputs/verification_defense/jpeg/images/vf_256d41087135_jpeg.jpg,samples/0.005/vf_256d41087135/target_enroll/Donald_Rumsfeld_0038.jpg,0.47966246581077576,0.47399145,0.4740473,False,False,False,False,0.0015
vf_75286422bc69,jpeg,"{""quality"": 75}",samples/0.005/vf_75286422bc69/adversarial/John_Ashcroft_John_Ashcroft_0030_to_Tony_Blair_Tony_Blair_0104_facenet_eps0.005_a0.001_s10.jpg,outputs/verification_defense/jpeg/images/vf_75286422bc69_jpeg.jpg,samples/0.005/vf_75286422bc69/target_enroll/Tony_Blair_0104.jpg,0.47966246581077576,0.65036035,0.64839482,True,True,True,False,0.0012
vf_d0571873a360,jpeg,"{""quality"": 75}",samples/0.005/vf_d0571873a360/adversarial/Tony_Blair_Tony_Blair_0043_to_Colin_Powell_Colin_Powell_0130_facenet_eps0.005_a0.001_s10.jpg,outputs/verification_defense/jpeg/images/vf_d0571873a360_jpeg.jpg,samples/0.005/vf_d0571873a360/target_enroll/Colin_Powell_0130.jpg,0.47966246581077576,0.64960194,0.65207791,True,True,True,False,0.0013
vf_d131f35b4897,jpeg,"{""quality"": 75}",samples/0.005/vf_d131f35b4897/adversarial/Jean_Chretien_Jean_Chretien_0036_to_Ariel_Sharon_Ariel_Sharon_0042_facenet_eps0.005_a0.001_s10.jpg,outputs/verification_defense/jpeg/images/vf_d131f35b4897_jpeg.jpg,samples/0.005/vf_d131f35b4897/target_enroll/Ariel_Sharon_0042.jpg,0.47966246581077576,0.59173751,0.59203321,True,True,True,False,0.0016
vf_527d834a90c9,jpeg,"{""quality"": 75}",samples/0.005/vf_527d834a90c9/adversarial/Donald_Rumsfeld_Donald_Rumsfeld_0007_to_George_W_Bush_George_W_Bush_0339_facenet_eps0.005_a0.001_s10.jpg,outputs/verification_defense/jpeg/images/vf_527d834a90c9_jpeg.jpg,samples/0.005/vf_527d834a90c9/target_enroll/George_W_Bush_0339.jpg,0.47966246581077576,0.54064083,0.54053831,True,True,True,False,0.0013
vf_b5a935500105,jpeg,"{""quality"": 75}",samples/0.005/vf_b5a935500105/adversarial/Tony_Blair_Tony_Blair_0007_to_Junichiro_Koizumi_Junichiro_Koizumi_0049_facenet_eps0.005_a0.001_s10.jpg,outputs/verification_defense/jpeg/images/vf_b5a935500105_jpeg.jpg,samples/0.005/vf_b5a935500105/target_enroll/Junichiro_Koizumi_0049.jpg,0.47966246581077576,0.55387908,0.55387115,True,True,True,False,0.0012
vf_de0f6061f493,jpeg,"{""quality"": 75}",samples/0.005/vf_de0f6061f493/adversarial/Donald_Rumsfeld_Donald_Rumsfeld_0017_to_Jean_Chretien_Jean_Chretien_0007_facenet_eps0.005_a0.001_s10.jpg,outputs/verification_defense/jpeg/images/vf_de0f6061f493_jpeg.jpg,samples/0.005/vf_de0f6061f493/target_enroll/Jean_Chretien_0007.jpg,0.47966246581077576,0.49679407,0.49697751,True,True,True,False,0.0015
vf_6663921a6626,jpeg,"{""quality"": 75}",samples/0.005/vf_6663921a6626/adversarial/John_Ashcroft_John_Ashcroft_0006_to_George_W_Bush_George_W_Bush_0374_facenet_eps0.005_a0.001_s10.jpg,outputs/verification_defense/jpeg/images/vf_6663921a6626_jpeg.jpg,samples/0.005/vf_6663921a6626/target_enroll/George_W_Bush_0374.jpg,0.47966246581077576,0.53202081,0.53203398,True,True,True,False,0.0013
vf_41c6973c03e0,jpeg,"{""quality"": 75}",samples/0.005/vf_41c6973c03e0/adversarial/John_Ashcroft_John_Ashcroft_0030_to_Ariel_Sharon_Ariel_Sharon_0049_facenet_eps0.005_a0.001_s10.jpg,outputs/verification_defense/jpeg/images/vf_41c6973c03e0_jpeg.jpg,samples/0.005/vf_41c6973c03e0/target_enroll/Ariel_Sharon_0049.jpg,0.47966246581077576,0.48298448,0.48300242,True,True,True,False,0.0012
vf_9acfe905916e,jpeg,"{""quality"": 75}",samples/0.005/vf_9acfe905916e/adversarial/George_W_Bush_George_W_Bush_0064_to_Tony_Blair_Tony_Blair_0077_facenet_eps0.005_a0.001_s10.jpg,outputs/verification_defense/jpeg/images/vf_9acfe905916e_jpeg.jpg,samples/0.005/vf_9acfe905916e/target_enroll/Tony_Blair_0077.jpg,0.47966246581077576,0.52045453,0.52058893,True,True,True,False,0.0012
vf_2f6130d35090,jpeg,"{""quality"": 75}",samples/0.005/vf_2f6130d35090/adversarial/George_W_Bush_George_W_Bush_0444_to_Donald_Rumsfeld_Donald_Rumsfeld_0069_facenet_eps0.005_a0.001_s10.jpg,outputs/verification_defense/jpeg/images/vf_2f6130d35090_jpeg.jpg,samples/0.005/vf_2f6130d35090/target_enroll/Donald_Rumsfeld_0069.jpg,0.47966246581077576,0.57751894,0.5782243,True,True,True,False,0.0013
vf_03b510d57c63,jpeg,"{""quality"": 75}",samples/0.005/vf_03b510d57c63/adversarial/Tony_Blair_Tony_Blair_0104_to_Colin_Powell_Colin_Powell_0032_facenet_eps0.005_a0.001_s10.jpg,outputs/verification_defense/jpeg/images/vf_03b510d57c63_jpeg.jpg,samples/0.005/vf_03b510d57c63/target_enroll/Colin_Powell_0032.jpg,0.47966246581077576,0.6847592,0.68477863,True,True,True,False,0.0012
vf_46e08db5e071,jpeg,"{""quality"": 75}",samples/0.005/vf_46e08db5e071/adversarial/Donald_Rumsfeld_Donald_Rumsfeld_0082_to_Gerhard_Schroeder_Gerhard_Schroeder_0098_facenet_eps0.005_a0.001_s10.jpg,outputs/verification_defense/jpeg/images/vf_46e08db5e071_jpeg.jpg,samples/0.005/vf_46e08db5e071/target_enroll/Gerhard_Schroeder_0098.jpg,0.47966246581077576,0.51011944,0.50982535,True,True,True,False,0.0014
vf_f26efc3bb6c7,jpeg,"{""quality"": 75}",samples/0.005/vf_f26efc3bb6c7/adversarial/Colin_Powell_Colin_Powell_0179_to_Tony_Blair_Tony_Blair_0027_facenet_eps0.005_a0.001_s10.jpg,outputs/verification_defense/jpeg/images/vf_f26efc3bb6c7_jpeg.jpg,samples/0.005/vf_f26efc3bb6c7/target_enroll/Tony_Blair_0027.jpg,0.47966246581077576,0.55842996,0.55842805,True,True,True,False,0.0013
vf_e671675ac227,jpeg,"{""quality"": 75}",samples/0.005/vf_e671675ac227/adversarial/John_Ashcroft_John_Ashcroft_0008_to_Gerhard_Schroeder_Gerhard_Schroeder_0023_facenet_eps0.005_a0.001_s10.jpg,outputs/verification_defense/jpeg/images/vf_e671675ac227_jpeg.jpg,samples/0.005/vf_e671675ac227/target_enroll/Gerhard_Schroeder_0023.jpg,0.47966246581077576,0.49051306,0.48970363,True,True,True,False,0.0012
vf_97fa354afcb4,jpeg,"{""quality"": 75}",samples/0.005/vf_97fa354afcb4/adversarial/Gerhard_Schroeder_Gerhard_Schroeder_0061_to_Hugo_Chavez_Hugo_Chavez_0019_facenet_eps0.005_a0.001_s10.jpg,outputs/verification_defense/jpeg/images/vf_97fa354afcb4_jpeg.jpg,samples/0.005/vf_97fa354afcb4/target_enroll/Hugo_Chavez_0019.jpg,0.47966246581077576,0.57887578,0.57853216,True,True,True,False,0.0013
vf_bc1ed0750229,jpeg,"{""quality"": 75}",samples/0.005/vf_bc1ed0750229/adversarial/Junichiro_Koizumi_Junichiro_Koizumi_0049_to_Hugo_Chavez_Hugo_Chavez_0051_facenet_eps0.005_a0.001_s10.jpg,outputs/verification_defense/jpeg/images/vf_bc1ed0750229_jpeg.jpg,samples/0.005/vf_bc1ed0750229/target_enroll/Hugo_Chavez_0051.jpg,0.47966246581077576,0.50937778,0.50940281,True,True,True,False,0.0012
vf_e275ab08155c,jpeg,"{""quality"": 75}",samples/0.005/vf_e275ab08155c/adversarial/Tony_Blair_Tony_Blair_0063_to_John_Ashcroft_John_Ashcroft_0013_facenet_eps0.005_a0.001_s10.jpg,outputs/verification_defense/jpeg/images/vf_e275ab08155c_jpeg.jpg,samples/0.005/vf_e275ab08155c/target_enroll/John_Ashcroft_0013.jpg,0.47966246581077576,0.49607688,0.49605018,True,True,True,False,0.0021
vf_68193fc82496,jpeg,"{""quality"": 75}",samples/0.005/vf_68193fc82496/adversarial/Tony_Blair_Tony_Blair_0120_to_John_Ashcroft_John_Ashcroft_0043_facenet_eps0.005_a0.001_s10.jpg,outputs/verification_defense/jpeg/images/vf_68193fc82496_jpeg.jpg,samples/0.005/vf_68193fc82496/target_enroll/John_Ashcroft_0043.jpg,0.47966246581077576,0.53568834,0.53541154,True,True,True,False,0.0014
vf_fd2dc09a4922,jpeg,"{""quality"": 75}",samples/0.005/vf_fd2dc09a4922/adversarial/Hugo_Chavez_Hugo_Chavez_0046_to_Colin_Powell_Colin_Powell_0212_facenet_eps0.005_a0.001_s10.jpg,outputs/verification_defense/jpeg/images/vf_fd2dc09a4922_jpeg.jpg,samples/0.005/vf_fd2dc09a4922/target_enroll/Colin_Powell_0212.jpg,0.47966246581077576,0.50137103,0.50123334,True,True,True,False,0.0012
vf_5ceb016afb70,jpeg,"{""quality"": 75}",samples/0.005/vf_5ceb016afb70/adversarial/Gerhard_Schroeder_Gerhard_Schroeder_0098_to_Jean_Chretien_Jean_Chretien_0015_facenet_eps0.005_a0.001_s10.jpg,outputs/verification_defense/jpeg/images/vf_5ceb016afb70_jpeg.jpg,samples/0.005/vf_5ceb016afb70/target_enroll/Jean_Chretien_0015.jpg,0.47966246581077576,0.48819858,0.48769191,True,True,True,False,0.0012
vf_1fe2e3fe83ec,jpeg,"{""quality"": 75}",samples/0.005/vf_1fe2e3fe83ec/adversarial/George_W_Bush_George_W_Bush_0111_to_Gerhard_Schroeder_Gerhard_Schroeder_0024_facenet_eps0.005_a0.001_s10.jpg,outputs/verification_defense/jpeg/images/vf_1fe2e3fe83ec_jpeg.jpg,samples/0.005/vf_1fe2e3fe83ec/target_enroll/Gerhard_Schroeder_0024.jpg,0.47966246581077576,0.65094602,0.65043789,True,True,True,False,0.0012
vf_72324ad0e227,jpeg,"{""quality"": 75}",samples/0.005/vf_72324ad0e227/adversarial/George_W_Bush_George_W_Bush_0175_to_Gerhard_Schroeder_Gerhard_Schroeder_0075_facenet_eps0.005_a0.001_s10.jpg,outputs/verification_defense/jpeg/images/vf_72324ad0e227_jpeg.jpg,samples/0.005/vf_72324ad0e227/target_enroll/Gerhard_Schroeder_0075.jpg,0.47966246581077576,0.49328721,0.49301118,True,True,True,False,0.0012
vf_3f32d29a8cee,jpeg,"{""quality"": 75}",samples/0.005/vf_3f32d29a8cee/adversarial/Hugo_Chavez_Hugo_Chavez_0053_to_Colin_Powell_Colin_Powell_0212_facenet_eps0.005_a0.001_s10.jpg,outputs/verification_defense/jpeg/images/vf_3f32d29a8cee_jpeg.jpg,samples/0.005/vf_3f32d29a8cee/target_enroll/Colin_Powell_0212.jpg,0.47966246581077576,0.50621539,0.50616169,True,True,True,False,0.0012
vf_07ec11b48deb,jpeg,"{""quality"": 75}",samples/0.005/vf_07ec11b48deb/adversarial/Donald_Rumsfeld_Donald_Rumsfeld_0119_to_Tony_Blair_Tony_Blair_0063_facenet_eps0.005_a0.001_s10.jpg,outputs/verification_defense/jpeg/images/vf_07ec11b48deb_jpeg.jpg,samples/0.005/vf_07ec11b48deb/target_enroll/Tony_Blair_0063.jpg,0.47966246581077576,0.48058242,0.48049337,True,True,True,False,0.0013
vf_e612aaf13640,jpeg,"{""quality"": 75}",samples/0.005/vf_e612aaf13640/adversarial/George_W_Bush_George_W_Bush_0239_to_Jean_Chretien_Jean_Chretien_0031_facenet_eps0.005_a0.001_s10.jpg,outputs/verification_defense/jpeg/images/vf_e612aaf13640_jpeg.jpg,samples/0.005/vf_e612aaf13640/target_enroll/Jean_Chretien_0031.jpg,0.47966246581077576,0.46986148,0.4690564,False,False,False,False,0.0012
vf_41614476c16e,jpeg,"{""quality"": 75}",samples/0.005/vf_41614476c16e/adversarial/Jean_Chretien_Jean_Chretien_0040_to_Hugo_Chavez_Hugo_Chavez_0038_facenet_eps0.005_a0.001_s10.jpg,outputs/verification_defense/jpeg/images/vf_41614476c16e_jpeg.jpg,samples/0.005/vf_41614476c16e/target_enroll/Hugo_Chavez_0038.jpg,0.47966246581077576,0.47257304,0.47109711,False,False,False,False,0.0013
vf_9d4939f90db1,jpeg,"{""quality"": 75}",samples/0.005/vf_9d4939f90db1/adversarial/Donald_Rumsfeld_Donald_Rumsfeld_0036_to_Jean_Chretien_Jean_Chretien_0031_facenet_eps0.005_a0.001_s10.jpg,outputs/verification_defense/jpeg/images/vf_9d4939f90db1_jpeg.jpg,samples/0.005/vf_9d4939f90db1/target_enroll/Jean_Chretien_0031.jpg,0.47966246581077576,0.76164943,0.76151824,True,True,True,False,0.0012
vf_3bb8e110c38d,jpeg,"{""quality"": 75}",samples/0.005/vf_3bb8e110c38d/adversarial/George_W_Bush_George_W_Bush_0024_to_Hugo_Chavez_Hugo_Chavez_0032_facenet_eps0.005_a0.001_s10.jpg,outputs/verification_defense/jpeg/images/vf_3bb8e110c38d_jpeg.jpg,samples/0.005/vf_3bb8e110c38d/target_enroll/Hugo_Chavez_0032.jpg,0.47966246581077576,0.45437643,0.45445868,False,False,False,False,0.0012
vf_67de95f8645a,jpeg,"{""quality"": 75}",samples/0.005/vf_67de95f8645a/adversarial/John_Ashcroft_John_Ashcroft_0018_to_George_W_Bush_George_W_Bush_0374_facenet_eps0.005_a0.001_s10.jpg,outputs/verification_defense/jpeg/images/vf_67de95f8645a_jpeg.jpg,samples/0.005/vf_67de95f8645a/target_enroll/George_W_Bush_0374.jpg,0.47966246581077576,0.54405886,0.54395723,True,True,True,False,0.0013
vf_7678ec274d7c,jpeg,"{""quality"": 75}",samples/0.010/vf_7678ec274d7c/adversarial/John_Ashcroft_John_Ashcroft_0030_to_Tony_Blair_Tony_Blair_0051_facenet_eps0.010_a0.001_s10.jpg,outputs/verification_defense/jpeg/images/vf_7678ec274d7c_jpeg.jpg,samples/0.010/vf_7678ec274d7c/target_enroll/Tony_Blair_0051.jpg,0.47966246581077576,0.58916825,0.58762032,True,True,True,False,0.0012
vf_77929c8ec426,jpeg,"{""quality"": 75}",samples/0.010/vf_77929c8ec426/adversarial/Tony_Blair_Tony_Blair_0080_to_Colin_Powell_Colin_Powell_0218_facenet_eps0.010_a0.001_s10.jpg,outputs/verification_defense/jpeg/images/vf_77929c8ec426_jpeg.jpg,samples/0.010/vf_77929c8ec426/target_enroll/Colin_Powell_0218.jpg,0.47966246581077576,0.62700939,0.62700474,True,True,True,False,0.0015
vf_2e9c27c13851,jpeg,"{""quality"": 75}",samples/0.010/vf_2e9c27c13851/adversarial/George_W_Bush_George_W_Bush_0473_to_Jean_Chretien_Jean_Chretien_0036_facenet_eps0.010_a0.001_s10.jpg,outputs/verification_defense/jpeg/images/vf_2e9c27c13851_jpeg.jpg,samples/0.010/vf_2e9c27c13851/target_enroll/Jean_Chretien_0036.jpg,0.47966246581077576,0.46530131,0.46520728,False,False,False,False,0.0012
vf_5a94edcabb77,jpeg,"{""quality"": 75}",samples/0.010/vf_5a94edcabb77/adversarial/Junichiro_Koizumi_Junichiro_Koizumi_0017_to_George_W_Bush_George_W_Bush_0391_facenet_eps0.010_a0.001_s10.jpg,outputs/verification_defense/jpeg/images/vf_5a94edcabb77_jpeg.jpg,samples/0.010/vf_5a94edcabb77/target_enroll/George_W_Bush_0391.jpg,0.47966246581077576,0.85273051,0.85273528,True,True,True,False,0.0012
vf_52d06780daa5,jpeg,"{""quality"": 75}",samples/0.010/vf_52d06780daa5/adversarial/Tony_Blair_Tony_Blair_0016_to_Junichiro_Koizumi_Junichiro_Koizumi_0047_facenet_eps0.010_a0.001_s10.jpg,outputs/verification_defense/jpeg/images/vf_52d06780daa5_jpeg.jpg,samples/0.010/vf_52d06780daa5/target_enroll/Junichiro_Koizumi_0047.jpg,0.47966246581077576,0.57500362,0.5713504,True,True,True,False,0.0012
vf_a68bec247b5f,jpeg,"{""quality"": 75}",samples/0.010/vf_a68bec247b5f/adversarial/George_W_Bush_George_W_Bush_0251_to_Jean_Chretien_Jean_Chretien_0044_facenet_eps0.010_a0.001_s10.jpg,outputs/verification_defense/jpeg/images/vf_a68bec247b5f_jpeg.jpg,samples/0.010/vf_a68bec247b5f/target_enroll/Jean_Chretien_0044.jpg,0.47966246581077576,0.51708746,0.51665998,True,True,True,False,0.0012
vf_b2db9c409315,jpeg,"{""quality"": 75}",samples/0.010/vf_b2db9c409315/adversarial/Gerhard_Schroeder_Gerhard_Schroeder_0074_to_Jean_Chretien_Jean_Chretien_0050_facenet_eps0.010_a0.001_s10.jpg,outputs/verification_defense/jpeg/images/vf_b2db9c409315_jpeg.jpg,samples/0.010/vf_b2db9c409315/target_enroll/Jean_Chretien_0050.jpg,0.47966246581077576,0.61280626,0.6126169,True,True,True,False,0.0012
vf_d4a4986c9b43,jpeg,"{""quality"": 75}",samples/0.010/vf_d4a4986c9b43/adversarial/Ariel_Sharon_Ariel_Sharon_0069_to_Hugo_Chavez_Hugo_Chavez_0051_facenet_eps0.010_a0.001_s10.jpg,outputs/verification_defense/jpeg/images/vf_d4a4986c9b43_jpeg.jpg,samples/0.010/vf_d4a4986c9b43/target_enroll/Hugo_Chavez_0051.jpg,0.47966246581077576,0.49036503,0.48996472,True,True,True,False,0.0013
vf_48af2e6e91f3,jpeg,"{""quality"": 75}",samples/0.010/vf_48af2e6e91f3/adversarial/Ariel_Sharon_Ariel_Sharon_0069_to_Colin_Powell_Colin_Powell_0179_facenet_eps0.010_a0.001_s10.jpg,outputs/verification_defense/jpeg/images/vf_48af2e6e91f3_jpeg.jpg,samples/0.010/vf_48af2e6e91f3/target_enroll/Colin_Powell_0179.jpg,0.47966246581077576,0.61002445,0.61002547,True,True,True,False,0.0014
vf_1a4a35393e20,jpeg,"{""quality"": 75}",samples/0.010/vf_1a4a35393e20/adversarial/George_W_Bush_George_W_Bush_0442_to_Tony_Blair_Tony_Blair_0088_facenet_eps0.010_a0.001_s10.jpg,outputs/verification_defense/jpeg/images/vf_1a4a35393e20_jpeg.jpg,samples/0.010/vf_1a4a35393e20/target_enroll/Tony_Blair_0088.jpg,0.47966246581077576,0.64751679,0.64747179,True,True,True,False,0.0012
vf_69175dbfa8d3,jpeg,"{""quality"": 75}",samples/0.010/vf_69175dbfa8d3/adversarial/George_W_Bush_George_W_Bush_0510_to_John_Ashcroft_John_Ashcroft_0006_facenet_eps0.010_a0.001_s10.jpg,outputs/verification_defense/jpeg/images/vf_69175dbfa8d3_jpeg.jpg,samples/0.010/vf_69175dbfa8d3/target_enroll/John_Ashcroft_0006.jpg,0.47966246581077576,0.63731933,0.63731933,True,True,True,False,0.0012
vf_c81119d6f007,jpeg,"{""quality"": 75}",samples/0.010/vf_c81119d6f007/adversarial/Hugo_Chavez_Hugo_Chavez_0046_to_Junichiro_Koizumi_Junichiro_Koizumi_0040_facenet_eps0.010_a0.001_s10.jpg,outputs/verification_defense/jpeg/images/vf_c81119d6f007_jpeg.jpg,samples/0.010/vf_c81119d6f007/target_enroll/Junichiro_Koizumi_0040.jpg,0.47966246581077576,0.59527409,0.59512961,True,True,True,False,0.0013
vf_498718c6771b,jpeg,"{""quality"": 75}",samples/0.010/vf_498718c6771b/adversarial/John_Ashcroft_John_Ashcroft_0013_to_Tony_Blair_Tony_Blair_0088_facenet_eps0.010_a0.001_s10.jpg,outputs/verification_defense/jpeg/images/vf_498718c6771b_jpeg.jpg,samples/0.010/vf_498718c6771b/target_enroll/Tony_Blair_0088.jpg,0.47966246581077576,0.53963292,0.53961724,True,True,True,False,0.0012
vf_e107de7de7da,jpeg,"{""quality"": 75}",samples/0.010/vf_e107de7de7da/adversarial/Gerhard_Schroeder_Gerhard_Schroeder_0084_to_Hugo_Chavez_Hugo_Chavez_0032_facenet_eps0.010_a0.001_s10.jpg,outputs/verification_defense/jpeg/images/vf_e107de7de7da_jpeg.jpg,samples/0.010/vf_e107de7de7da/target_enroll/Hugo_Chavez_0032.jpg,0.47966246581077576,0.59028733,0.58995312,True,True,True,False,0.0012
